Timestamp PC,Voltage (V),Current (A),Label
2025-07-25 00:10:07.324,0.00,0.00000000,0
2025-07-25 00:10:07.539,0.00,0.00000000,0
2025-07-25 00:10:07.864,0.00,0.00000000,0
2025-07-25 00:10:08.123,0.00,0.00000000,0
2025-07-25 00:10:08.444,0.00,0.00000000,0
2025-07-25 00:10:08.687,0.00,0.00000000,0
2025-07-25 00:10:08.952,0.00,0.00000000,0
2025-07-25 00:10:09.228,0.00,0.00000000,0
2025-07-25 00:10:09.431,0.00,0.00000000,0
2025-07-25 00:10:09.636,0.00,0.00000000,0
2025-07-25 00:10:09.865,0.00,0.00000000,0
2025-07-25 00:10:10.195,0.00,0.00000000,0
2025-07-25 00:10:10.403,0.00,0.00000000,0
2025-07-25 00:10:10.644,0.00,0.00000000,0
2025-07-25 00:10:10.845,0.00,0.00000000,0
2025-07-25 00:10:11.081,0.00,0.00000000,0
2025-07-25 00:10:11.294,0.00,0.00000000,0
2025-07-25 00:10:11.533,0.00,0.00000000,0
2025-07-25 00:10:11.744,0.00,0.00000000,0
2025-07-25 00:10:12.069,0.00,0.00000000,0
2025-07-25 00:10:12.293,0.00,0.00000000,0
2025-07-25 00:10:12.561,0.00,0.00000000,0
2025-07-25 00:10:12.825,0.00,0.00000000,0
2025-07-25 00:10:13.069,0.00,0.00000000,0
2025-07-25 00:10:13.331,0.00,0.00000000,0
2025-07-25 00:10:13.583,0.00,0.00000000,0
2025-07-25 00:10:13.820,0.00,0.00000000,0
2025-07-25 00:10:14.097,0.00,0.00000000,0
2025-07-25 00:10:14.380,0.00,0.00000000,0
2025-07-25 00:10:14.679,0.00,0.00000000,0
2025-07-25 00:10:14.903,0.00,0.00000000,0
2025-07-25 00:10:15.116,0.00,0.00000000,0
2025-07-25 00:10:15.336,0.00,0.00000000,0
2025-07-25 00:10:15.628,0.00,0.00000000,0
2025-07-25 00:10:15.927,0.00,0.00000000,0
2025-07-25 00:10:16.208,0.00,0.00000000,0
2025-07-25 00:10:16.431,0.00,0.00000000,0
2025-07-25 00:10:16.731,0.00,0.00000000,0
2025-07-25 00:10:16.958,0.00,0.00000000,0
2025-07-25 00:10:17.229,0.00,0.00000000,0
2025-07-25 00:10:17.491,0.00,0.00000000,0
2025-07-25 00:10:17.720,0.00,0.00000000,0
2025-07-25 00:10:18.014,0.00,0.00000000,0
2025-07-25 00:10:18.248,0.00,0.00000000,0
2025-07-25 00:10:18.464,0.00,0.00000000,0
2025-07-25 00:10:18.742,0.00,0.00000000,0
2025-07-25 00:10:19.056,0.00,0.00000000,0
2025-07-25 00:10:19.259,0.00,0.00000000,0
2025-07-25 00:10:19.574,0.00,0.00000000,0
2025-07-25 00:10:19.794,0.00,0.00000000,0
2025-07-25 00:10:20.115,0.00,0.00000000,0
2025-07-25 00:10:20.391,0.00,0.00000000,0
2025-07-25 00:10:20.605,0.00,0.00000000,0
2025-07-25 00:10:20.888,0.00,0.00000000,0
2025-07-25 00:10:21.154,0.00,0.00000000,0
2025-07-25 00:10:21.477,0.00,0.00000000,0
2025-07-25 00:10:21.779,0.00,0.00000000,0
2025-07-25 00:10:21.998,0.00,0.00000000,0
2025-07-25 00:10:22.233,0.00,0.00000000,0
2025-07-25 00:10:22.476,0.00,0.00000000,0
2025-07-25 00:10:22.798,0.00,0.00000000,0
2025-07-25 00:10:23.127,0.00,0.00000000,0
2025-07-25 00:10:23.414,0.00,0.00000000,0
2025-07-25 00:10:23.625,0.00,0.00000000,0
2025-07-25 00:10:23.866,0.00,0.00000000,0
2025-07-25 00:10:24.073,0.00,0.00000000,0
2025-07-25 00:10:24.406,0.00,0.00000000,0
2025-07-25 00:10:24.698,0.00,0.00000000,0
2025-07-25 00:10:25.020,0.00,0.00000000,0
2025-07-25 00:10:25.220,0.00,0.00000000,0
2025-07-25 00:10:25.504,0.00,0.00000000,0
2025-07-25 00:10:25.760,0.00,0.00000000,0
2025-07-25 00:10:26.061,0.00,0.00000000,0
2025-07-25 00:10:26.264,0.00,0.00000000,0
2025-07-25 00:10:26.559,0.00,0.00000000,0
2025-07-25 00:10:26.800,0.00,0.00000000,0
2025-07-25 00:10:27.003,0.00,0.00000000,0
2025-07-25 00:10:27.258,0.00,0.00000000,0
2025-07-25 00:10:27.516,0.00,0.00000000,0
2025-07-25 00:10:27.834,0.00,0.00000000,0
2025-07-25 00:10:28.138,0.00,0.00000000,0
2025-07-25 00:10:28.437,0.00,0.00000000,0
2025-07-25 00:10:28.754,0.00,0.00000000,0
2025-07-25 00:10:28.959,0.00,0.00000000,0
2025-07-25 00:10:29.246,0.00,0.00000000,0
2025-07-25 00:10:29.532,0.00,0.00000000,0
2025-07-25 00:10:29.845,0.00,0.00000000,0
2025-07-25 00:10:30.153,0.00,0.00000000,0
2025-07-25 00:10:30.441,0.00,0.00000000,0
2025-07-25 00:10:30.757,0.00,0.00000000,0
2025-07-25 00:10:31.076,0.00,0.00000000,0
2025-07-25 00:10:31.375,0.00,0.00000000,0
2025-07-25 00:10:31.701,0.00,0.00000000,0
2025-07-25 00:10:31.924,0.00,0.00000000,0
2025-07-25 00:10:32.214,0.00,0.00000000,0
2025-07-25 00:10:32.503,0.00,0.00000000,0
2025-07-25 00:10:32.736,0.00,0.00000000,0
2025-07-25 00:10:33.068,0.00,0.00000000,0
2025-07-25 00:10:33.363,0.00,0.00000000,0
