Timestamp PC,Voltage (V),Current (A),Label
2025-08-05 12:06:08.000,333.00,0.06000000,1
2025-08-05 12:06:08.182,334.98,0.06000000,1
2025-08-05 12:06:08.367,334.98,0.06000000,1
2025-08-05 12:06:08.550,334.98,0.06000000,1
2025-08-05 12:06:08.741,335.00,0.06000000,1
2025-08-05 12:06:08.916,335.00,0.06000000,1
2025-08-05 12:06:09.093,335.00,0.06000000,1
2025-08-05 12:06:09.279,334.96,0.06000000,1
2025-08-05 12:06:09.466,334.96,0.06000000,1
2025-08-05 12:06:09.634,334.96,0.06000000,1
2025-08-05 12:06:09.808,334.83,0.06000000,1
2025-08-05 12:06:09.982,334.83,0.06000000,1
2025-08-05 12:06:10.162,334.83,0.06000000,1
2025-08-05 12:06:10.347,334.83,0.06000000,1
2025-08-05 12:06:10.531,334.25,0.06000000,1
2025-08-05 12:06:10.712,334.25,0.06000000,1
2025-08-05 12:06:10.896,334.25,0.06000000,1
2025-08-05 12:06:11.080,333.79,0.06000000,1
2025-08-05 12:06:11.261,333.79,0.06000000,1
2025-08-05 12:06:11.448,333.79,0.06000000,1
2025-08-05 12:06:11.632,333.80,0.06000000,1
2025-08-05 12:06:11.814,333.80,0.06000000,1
2025-08-05 12:06:11.999,333.80,0.06000000,1
2025-08-05 12:06:12.183,333.07,0.06000000,1
2025-08-05 12:06:12.368,333.07,0.06000000,1
2025-08-05 12:06:12.544,333.07,0.06000000,1
2025-08-05 12:06:12.736,333.09,0.06000000,1
2025-08-05 12:06:12.920,333.09,0.06000000,1
2025-08-05 12:06:13.131,333.09,0.06000000,1
2025-08-05 12:06:13.278,333.13,0.06000000,1
2025-08-05 12:06:13.463,333.13,0.06000000,1
2025-08-05 12:06:13.646,333.13,0.06000000,1
2025-08-05 12:06:13.837,333.02,0.06000000,1
2025-08-05 12:06:14.021,333.02,0.06000000,1
2025-08-05 12:06:14.203,333.02,0.06000000,1
2025-08-05 12:06:14.383,333.21,0.06000000,1
2025-08-05 12:06:14.567,333.21,0.06000000,1
2025-08-05 12:06:14.751,333.21,0.06000000,1
2025-08-05 12:06:14.939,332.97,0.06000000,1
2025-08-05 12:06:15.116,332.97,0.06000000,1
2025-08-05 12:06:15.299,332.97,0.06000000,1
2025-08-05 12:06:15.484,332.91,0.06000000,1
2025-08-05 12:06:15.702,332.91,0.06000000,1
2025-08-05 12:06:15.848,332.91,0.06000000,1
2025-08-05 12:06:16.041,333.66,0.06000000,1
2025-08-05 12:06:16.215,333.66,0.06000000,1
2025-08-05 12:06:16.401,333.66,0.06000000,1
2025-08-05 12:06:16.587,333.60,0.06000000,1
2025-08-05 12:06:16.765,333.60,0.06000000,1
2025-08-05 12:06:16.959,333.60,0.06000000,1
2025-08-05 12:06:17.139,334.06,0.06000000,1
2025-08-05 12:06:17.325,334.06,0.06000000,1
2025-08-05 12:06:17.500,334.06,0.06000000,1
2025-08-05 12:06:17.695,334.10,0.06000000,1
2025-08-05 12:06:17.872,334.10,0.06000000,1
2025-08-05 12:06:18.050,334.10,0.06000000,1
2025-08-05 12:06:18.234,334.35,0.06000000,1
2025-08-05 12:06:18.418,334.35,0.06000000,1
2025-08-05 12:06:18.602,334.35,0.06000000,1
2025-08-05 12:06:18.785,334.33,0.06000000,1
2025-08-05 12:06:18.970,334.33,0.06000000,1
2025-08-05 12:06:19.157,334.33,0.06000000,1
2025-08-05 12:06:19.340,334.29,0.06000000,1
2025-08-05 12:06:19.527,334.29,0.06000000,1
2025-08-05 12:06:19.710,334.29,0.06000000,1
2025-08-05 12:06:19.894,334.22,0.06000000,1
2025-08-05 12:06:20.071,334.22,0.06000000,1
2025-08-05 12:06:20.258,334.22,0.06000000,1
2025-08-05 12:06:20.442,334.21,0.06000000,1
2025-08-05 12:06:20.620,334.21,0.06000000,1
2025-08-05 12:06:20.836,334.21,0.06000000,1
2025-08-05 12:06:20.991,334.20,0.06000000,1
2025-08-05 12:06:21.172,334.20,0.06000000,1
2025-08-05 12:06:21.358,334.20,0.06000000,1
