Timestamp PC,Voltage (V),Current (A),Label
2025-08-11 12:22:00.024,147.78,0.02000000,3
2025-08-11 12:22:00.057,147.78,0.03000000,3
2025-08-11 12:22:00.075,147.88,0.03000000,3
2025-08-11 12:22:00.101,147.88,0.03000000,3
2025-08-11 12:22:00.117,147.88,0.03000000,3
2025-08-11 12:22:00.125,147.88,0.03000000,3
2025-08-11 12:22:00.134,147.96,0.03000000,3
2025-08-11 12:22:00.207,147.96,0.03000000,3
2025-08-11 12:22:00.252,147.96,0.03000000,3
2025-08-11 12:22:00.283,147.84,0.03000000,3
2025-08-11 12:22:00.291,147.84,0.03000000,3
2025-08-11 12:22:00.299,147.84,0.03000000,3
2025-08-11 12:22:00.407,147.82,0.03000000,3
2025-08-11 12:22:00.592,147.82,0.03000000,3
2025-08-11 12:22:00.783,147.96,0.03000000,3
2025-08-11 12:22:00.967,147.96,0.03000000,3
2025-08-11 12:22:01.151,147.96,0.02000000,3
2025-08-11 12:22:01.353,147.96,0.02000000,3
2025-08-11 12:22:01.535,148.00,0.02000000,3
2025-08-11 12:22:01.719,148.00,0.03000000,3
2025-08-11 12:22:01.902,148.00,0.03000000,3
2025-08-11 12:22:02.086,147.82,0.03000000,3
2025-08-11 12:22:02.277,147.82,0.03000000,3
2025-08-11 12:22:02.471,147.88,0.03000000,3
2025-08-11 12:22:02.656,147.88,0.03000000,3
2025-08-11 12:22:02.838,147.88,0.02000000,3
2025-08-11 12:22:03.038,147.88,0.02000000,3
2025-08-11 12:22:03.222,147.88,0.02000000,3
2025-08-11 12:22:03.414,147.88,0.03000000,3
2025-08-11 12:22:03.587,147.88,0.03000000,3
2025-08-11 12:22:03.772,147.83,0.03000000,3
2025-08-11 12:22:03.960,147.83,0.03000000,3
2025-08-11 12:22:04.162,147.78,0.03000000,3
2025-08-11 12:22:04.337,147.78,0.03000000,3
2025-08-11 12:22:04.520,147.78,0.03000000,3
2025-08-11 12:22:04.712,147.78,0.03000000,3
2025-08-11 12:22:04.897,147.69,0.03000000,3
2025-08-11 12:22:05.096,147.69,0.02000000,3
2025-08-11 12:22:05.280,147.69,0.02000000,3
2025-08-11 12:22:05.463,147.84,0.02000000,3
2025-08-11 12:22:05.647,147.84,0.02000000,3
2025-08-11 12:22:05.829,147.84,0.02000000,3
2025-08-11 12:22:06.022,147.81,0.02000000,3
2025-08-11 12:22:06.206,147.81,0.02000000,3
2025-08-11 12:22:06.388,147.81,0.02000000,3
2025-08-11 12:22:06.571,147.68,0.02000000,3
2025-08-11 12:22:06.755,147.68,0.03000000,3
2025-08-11 12:22:06.938,147.68,0.03000000,3
2025-08-11 12:22:07.129,147.74,0.03000000,3
2025-08-11 12:22:07.310,147.74,0.02000000,3
2025-08-11 12:22:07.499,147.74,0.02000000,3
2025-08-11 12:22:07.682,147.67,0.02000000,3
2025-08-11 12:22:07.866,147.67,0.03000000,3
2025-08-11 12:22:08.051,147.67,0.03000000,3
2025-08-11 12:22:08.257,147.66,0.03000000,3
2025-08-11 12:22:08.434,147.66,0.03000000,3
2025-08-11 12:22:08.628,147.75,0.03000000,3
2025-08-11 12:22:08.818,147.75,0.03000000,3
2025-08-11 12:22:09.002,147.75,0.03000000,3
2025-08-11 12:22:09.184,147.90,0.03000000,3
2025-08-11 12:22:09.375,147.90,0.03000000,3
2025-08-11 12:22:09.558,147.90,0.03000000,3
2025-08-11 12:22:09.741,147.75,0.03000000,3
2025-08-11 12:22:09.928,147.75,0.03000000,3
2025-08-11 12:22:10.128,147.75,0.03000000,3
